Ticket #,Symbol,Volume,Open Date,Close Date,Sold,Bought,Direction,Gross P/L,Comm,Dividends,Rollover,Adj,Net P/L,Buy Condition,Sell Condition,Created By
65829653,AUD/CAD,3000,08/22/2014 03:54:00,08/22/2014 08:30:00,1.02022,1.02195,Short,-4.73,0,0,0,0,-4.73,LE,SE,3000047258
65885278,USD/CAD,4000,08/22/2014 08:30:00,08/22/2014 08:30:00,1.09785,1.0965,Short,4.92,0,0,0,0,4.92,LE,LE,3000047258
65885298,USD/CAD,4000,08/22/2014 08:30:00,08/22/2014 08:31:00,1.09785,1.0952,Short,9.68,0,0,0,0,9.68,LE,LE,3000047258
65908061,USD/CAD,4000,08/25/2014 11:59:00,08/25/2014 18:57:00,1.0979,1.0991,Short,-4.37,0,0,0.06,0,-4.31,LE,SE,3000047258
65908105,USD/CAD,4000,08/25/2014 11:59:00,08/25/2014 18:57:00,1.0979,1.0991,Short,-4.37,0,0,0.06,0,-4.31,LE,SE,3000047258
65942530,USD/CAD,4000,08/27/2014 01:40:00,08/27/2014 03:17:00,1.09041,1.09164,Long,-4.51,0,0,0,0,-4.51,LE,SE,3000047258
65942677,USD/CAD,4000,08/27/2014 01:40:00,08/27/2014 03:17:00,1.09041,1.09164,Long,-4.51,0,0,0,0,-4.51,LE,SE,3000047258
65991014,EUR/AUD,7000,08/28/2014 20:13:00,08/29/2014 05:00:00,1.40989,1.4099,Short,-0.07,0,0,0,0,-0.07,LE,SE,3000047258
65909056,GBP/CHF,5000,08/29/2014 03:46:00,08/29/2014 04:52:00,1.52048,1.51942,Short,5.79,0,0,0,0,5.79,LE,LE,3000047258
65909184,GBP/CHF,5000,08/29/2014 03:46:00,08/29/2014 11:19:00,1.52048,1.52152,Short,-5.67,0,0,0,0,-5.67,LE,SE,3000047258
65991066,USD/CAD,3000,09/01/2014 22:58:00,09/02/2014 05:00:00,1.08946,1.09117,Short,-4.7,0,0,0,0,-4.7,LE,SE,3000047258
65991075,USD/CAD,3000,09/01/2014 22:58:00,09/02/2014 05:00:00,1.08946,1.09117,Short,-4.7,0,0,0,0,-4.7,LE,SE,3000047258
66069260,AUD/NZD,5000,09/04/2014 06:13:00,09/04/2014 06:13:00,1.12234,1.1226,Short,-1.08,0,0,0,0,-1.08,Mkt,Mkt,3000047258
66069269,AUD/NZD,5000,09/04/2014 06:14:00,09/04/2014 15:21:00,1.12548,1.12259,Long,12,0,0,0,0,12,Mkt,SE,3000047258
65909400,USD/CHF,4000,09/04/2014 07:45:00,09/04/2014 07:46:00,0.92182,0.92307,Short,-5.42,0,0,0,0,-5.42,LE,SE,3000047258
65909427,USD/CHF,3000,09/04/2014 07:45:00,09/04/2014 07:46:00,0.92182,0.92307,Short,-4.06,0,0,0,0,-4.06,LE,SE,3000047258
66064346,GBP/AUD,2000,09/04/2014 08:18:00,09/04/2014 08:33:00,1.75053,1.75319,Long,-4.99,0,0,0,0,-4.99,LE,SE,3000047258
66064368,GBP/AUD,2000,09/04/2014 08:18:00,09/04/2014 08:33:00,1.75053,1.75319,Long,-4.99,0,0,0,0,-4.99,LE,SE,3000047258
65835784,AUD/USD,3000,09/04/2014 08:34:00,09/04/2014 11:43:00,0.93807,0.9364,Short,5.01,0,0,0,0,5.01,LE,LE,3000047258
65835859,AUD/USD,3000,09/04/2014 08:34:00,09/04/2014 17:56:00,0.93807,0.93416,Short,11.73,0,0,-0.27,0,11.46,LE,LE,3000047258
66064144,GBP/CHF,3000,09/07/2014 17:00:00,09/07/2014 17:00:00,1.50456,1.50588,Long,-4.25,0,0,0,0,-4.25,LE,SE,3000047258
66064237,GBP/CHF,2000,09/07/2014 17:00:00,09/07/2014 17:00:00,1.50456,1.50588,Long,-2.84,0,0,0,0,-2.84,LE,SE,3000047258
66137722,GBP/CHF,3000,09/09/2014 04:30:00,09/09/2014 04:33:00,1.5108,1.50863,Short,6.95,0,0,0,0,6.95,LE,LE,3000047258
66137738,GBP/CHF,3000,09/09/2014 04:30:00,09/09/2014 09:25:00,1.5108,1.50742,Short,10.83,0,0,0,0,10.83,LE,SE,3000047258
65941254,USD/CAD,4000,09/09/2014 09:18:00,09/09/2014 10:57:00,1.10197,1.1006,Short,4.98,0,0,0,0,4.98,LE,LE,3000047258
65941287,USD/CAD,3000,09/09/2014 09:18:00,09/09/2014 15:29:00,1.10197,1.09899,Short,8.13,0,0,0,0,8.13,LE,LE,3000047258
65829245,EUR/GBP,4000,09/10/2014 05:00:00,09/10/2014 06:27:00,0.80543,0.80409,Short,8.63,0,0,0,0,8.63,LE,LE,3000047258
65829281,EUR/GBP,3000,09/10/2014 05:00:00,09/10/2014 09:13:00,0.80543,0.8007,Short,22.88,0,0,0,0,22.88,LE,SE,3000047258
66189971,AUD/USD,3000,09/10/2014 21:32:00,09/10/2014 22:10:00,0.92033,0.91845,Short,5.64,0,0,0,0,5.64,LE,LE,3000047258
66190141,AUD/USD,2000,09/10/2014 21:32:00,09/11/2014 02:40:00,0.92033,0.91655,Short,7.56,0,0,0,0,7.56,LE,LE,3000047258
66190286,EUR/NZD,1000,09/11/2014 04:01:00,09/11/2014 04:20:00,1.57972,1.58159,Short,-1.53,0,0,0,0,-1.53,LE,SE,3000047258
66210901,GBP/CAD,3000,09/11/2014 14:16:00,09/11/2014 15:08:00,1.79408,1.79216,Short,5.21,0,0,0,0,5.21,LE,LE,3000047258
66210970,GBP/CAD,2000,09/11/2014 14:16:00,09/11/2014 16:59:00,1.79408,1.79595,Short,-3.39,0,0,0,0,-3.39,LE,SE,3000047258
66138285,EUR/CAD,3000,09/12/2014 10:41:00,09/12/2014 11:51:00,1.43273,1.43479,Short,-5.58,0,0,0,0,-5.58,LE,SE,3000047258
66138311,EUR/CAD,2000,09/12/2014 10:41:00,09/12/2014 11:51:00,1.43273,1.43479,Short,-3.72,0,0,0,0,-3.72,LE,SE,3000047258
65828880,EUR/NZD,3000,09/14/2014 17:00:00,09/14/2014 17:00:00,1.59098,1.59322,Short,-5.48,0,0,0,0,-5.48,LE,SE,3000047258
65828962,EUR/NZD,2000,09/14/2014 17:00:00,09/14/2014 17:00:00,1.59098,1.59322,Short,-3.65,0,0,0,0,-3.65,LE,SE,3000047258
66262579,NZD/USD,5000,09/15/2014 21:12:00,09/15/2014 21:39:00,0.81904,0.82011,Short,-5.35,0,0,0,0,-5.35,LE,SE,3000047258
66262626,NZD/USD,4000,09/15/2014 21:12:00,09/15/2014 21:39:00,0.81904,0.82011,Short,-4.28,0,0,0,0,-4.28,LE,SE,3000047258
66345089,AUD/CAD,2000,09/19/2014 06:42:00,09/19/2014 08:08:00,0.98286,0.98471,Short,-3.37,0,0,0,0,-3.37,LE,SE,3000047258
66345212,AUD/CAD,3000,09/19/2014 06:42:00,09/19/2014 08:08:00,0.98286,0.98471,Short,-5.06,0,0,0,0,-5.06,LE,SE,3000047258
66316523,USD/CAD,3000,09/23/2014 11:58:00,09/23/2014 12:30:00,1.10614,1.10769,Short,-4.2,0,0,0,0,-4.2,LE,SE,3000047258
66316544,USD/CAD,3000,09/23/2014 11:58:00,09/23/2014 12:30:00,1.10614,1.10769,Short,-4.2,0,0,0,0,-4.2,LE,SE,3000047258
66284136,AUD/NZD,3000,09/26/2014 08:31:00,09/26/2014 09:57:00,1.11281,1.11459,Short,-4.21,0,0,0,0,-4.21,LE,SE,3000047258
66284154,AUD/NZD,3000,09/26/2014 08:31:00,09/26/2014 09:57:00,1.11281,1.11459,Short,-4.21,0,0,0,0,-4.21,LE,SE,3000047258
